t[s],q_BodyPitch,q_BodyRoll,q_BodyYaw,q_ALShoulder1,q_ALShoulder2,q_ALShoulder3,q_ALElbow,q_ARShoulder1,q_ARShoulder2,q_ARShoulder3,q_ARElbow,q_LLHip1,q_LLHip2,q_LLHip3,q_LLKnee,q_LLAnkleRoll,q_LLAnklePitch,q_LRHip1,q_LRHip2,q_LRHip3,q_LRKnee,q_LRAnkleRoll,q_LRAnklePitch,qd_BodyPitch,qd_BodyRoll,qd_BodyYaw,qd_ALShoulder1,qd_ALShoulder2,qd_ALShoulder3,qd_ALElbow,qd_ARShoulder1,qd_ARShoulder2,qd_ARShoulder3,qd_ARElbow,qd_LLHip1,qd_LLHip2,qd_LLHip3,qd_LLKnee,qd_LLAnkleRoll,qd_LLAnklePitch,qd_LRHip1,qd_LRHip2,qd_LRHip3,qd_LRKnee,qd_LRAnkleRoll,qd_LRAnklePitch,qdd_BodyPitch,qdd_BodyRoll,qdd_BodyYaw,qdd_ALShoulder1,qdd_ALShoulder2,qdd_ALShoulder3,qdd_ALElbow,qdd_ARShoulder1,qdd_ARShoulder2,qdd_ARShoulder3,qdd_ARElbow,qdd_LLHip1,qdd_LLHip2,qdd_LLHip3,qdd_LLKnee,qdd_LLAnkleRoll,qdd_LLAnklePitch,qdd_LRHip1,qdd_LRHip2,qdd_LRHip3,qdd_LRKnee,qdd_LRAnkleRoll,qdd_LRAnklePitch,Tau_BodyPitch,Tau_BodyRoll,Tau_BodyYaw,Tau_ALShoulder1,Tau_ALShoulder2,Tau_ALShoulder3,Tau_ALElbow,Tau_ARShoulder1,Tau_ARShoulder2,Tau_ARShoulder3,Tau_ARElbow,Tau_LLHip1,Tau_LLHip2,Tau_LLHip3,Tau_LLKnee,Tau_LLAnkleRoll,Tau_LLAnklePitch,Tau_LRHip1,Tau_LRHip2,Tau_LRHip3,Tau_LRKnee,Tau_LRAnkleRoll,Tau_LRAnklePitch,q_ALShoulder1,q_ALShoulder2,q_ALShoulder3,q_ALElbow,q_ALWristRoll,q_ALWristYaw,q_ALWristPitch,q_ARShoulder1,q_ARShoulder2,q_ARShoulder3,q_ARElbow,q_ARWristRoll,q_ARWristYaw,q_ARWristPitch,q_HeadPitch,q_HeadRoll,q_HeadYaw,qd_ALShoulder1,qd_ALShoulder2,qd_ALShoulder3,qd_ALElbow,qd_ALWristRoll,qd_ALWristYaw,qd_ALWristPitch,qd_ARShoulder1,qd_ARShoulder2,qd_ARShoulder3,qd_ARElbow,qd_ARWristRoll,qd_ARWristYaw,qd_ARWristPitch,qd_HeadPitch,qd_HeadRoll,qd_HeadYaw,qdd_ALShoulder1,qdd_ALShoulder2,qdd_ALShoulder3,qdd_ALElbow,qdd_ALWristRoll,qdd_ALWristYaw,qdd_ALWristPitch,qdd_ARShoulder1,qdd_ARShoulder2,qdd_ARShoulder3,qdd_ARElbow,qdd_ARWristRoll,qdd_ARWristYaw,qdd_ARWristPitch,qdd_HeadPitch,qdd_HeadRoll,qdd_HeadYaw
1.08,0.14337503205455263,-0.043640040744451034,0.023837638828014526,-0.07156883139663728,0.14175572309671616,-0.004024490778550347,0.019722794881530965,0.12222500646583863,0.04237495921389852,-0.0024442584100235008,0.07378053326742301,-0.0408835449925173,0.037447026813607516,-0.1458631897107783,0.3976722995508714,0.05637731897564789,-0.2456224744386833,-0.05281409842968092,0.03167667149537582,-0.3819350844446078,0.46046859665640466,0.05976811569651164,-0.04768690786669504,-0.05215616783187015,-0.005877256942394106,0.004366873662756208,0.0871927007365573,-0.012201156695473786,-0.0022138156389533556,-0.006550009220408818,-0.07207174921218072,0.037745259062058084,-0.0014249986323887642,0.01967009974717485,-0.0518574979405694,-0.01783436873064737,0.19576322786991596,-0.05816971660742812,0.004385154169521589,-0.09102808141084097,-0.0762460596583058,-0.026207470646330513,-0.10317126274776489,-0.10720134615636906,0.007690463693420645,0.2893499504942359,-0.22238096865129986,-0.4439958232570831,-0.03419273584779603,-0.06933873397641577,-0.12241810268168862,0.0010545549754985561,-0.07017344964773997,-0.010115664454174222,-0.1491093052013337,-0.00010208085529717081,-0.08602797873564505,0.047574363785159335,-0.6642801740312763,-0.2186638701629704,0.8262640044351883,-0.0275146779287212,-0.6513224946784248,0.03308076915600111,-0.5454512616881431,0.6082423376279156,-0.633956579759559,-0.14998595687333705,-0.0391364772228755,-17.83601467113017,23.318249755603766,-0.24493959659561318,-0.541499461475161,-0.8262074389371915,0.004902166043334274,0.2459376194556204,-0.9227087394826248,-3.759588639041376,-0.02277797006351258,-1.1164837395711484,-2.5639125525374964,44.309023435940304,10.185151014087852,-35.968686781943624,2.0879365485169767,30.327030271894643,-2.532333851840971,-1.4281946989291896,-7.414613369241545,0.22125042630717062,0.005388202904546074,-0.18174518007639776,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.11,0.14161020414781036,-0.04421595469365423,0.023937871575634196,-0.06901545523511933,0.14127951210343842,-0.004089956148240999,0.019463138500235733,0.12005374989146445,0.043373118611079065,-0.0024871002417649313,0.07429321107897617,-0.042396453003327735,0.036314143595059946,-0.1401870903578275,0.39667084565664024,0.05648411039059769,-0.2489395071262191,-0.05507170752718969,0.030399541240466576,-0.3844828042231756,0.45668199534993,0.05986384224612825,-0.03904163218136855,-0.05882759689140915,-0.0191971316401066,0.003341091587322327,0.08511253871726483,-0.015873699775924444,-0.002182178989688399,-0.008655212709841016,-0.07237521914580596,0.03327197990601807,-0.0014280610580476793,0.017089260385105498,-0.05043026702701462,-0.03776277395158566,0.18920331176502683,-0.03338179647437247,0.003559713831659953,-0.11056775625119372,-0.07525363658362577,-0.0425710084969748,-0.08492399261892743,-0.12622004354915584,0.0031908849872205342,0.28817585617754965,-0.2786556709331425,-0.5461695123957924,-0.03425040793150913,-0.037636461478030014,-0.11923619346782388,0.0004798522837525798,-0.0699691388413104,-0.04564810266084862,-0.13243073278260376,-0.0009169542028375499,-0.07888500426156497,0.048985319004216876,-0.7558237535988894,-0.24981585794444072,0.8993019404683764,-0.010167398250956694,-0.7083140498907596,0.05327559174590135,-0.5916555845706881,0.7464814203342343,-0.7165486905153706,-0.1640066940679219,-0.048604115407428594,-17.43196066187968,23.12782667455498,-0.24590887442978965,-0.6502115481229956,-0.8236226895719195,0.006186011252286292,0.23896486180664733,-0.7834470627174759,-3.753832175979172,-0.020019571015796506,-1.1091282072243993,-2.5850461559735276,44.38030816401235,9.566365808896276,-35.45574083318,2.432029778636159,31.50784544755588,-2.4920710240669743,-1.3354780027602249,-7.365687647505205,0.21867386290241214,0.008520663070229731,-0.17352798675310452,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.14,0.13959458613722825,-0.045283421204013644,0.024007278956115506,-0.0664959518889316,0.14069598853603965,-0.0041549896508762734,0.01914050989398332,0.1178414100246955,0.04425209034875526,-0.0025307673322889153,0.07473489238669392,-0.04386527422703438,0.034501018998273375,-0.13473582527702668,0.3964787635088306,0.05658175114712163,-0.2528940224586566,-0.05728136859212715,0.028589920959443713,-0.3863586907234426,0.4522505002219915,0.059811962771083735,-0.030440100199908747,-0.06718726701940342,-0.035582217011980374,0.002313579349377053,0.08398344487292393,-0.019450785579959162,-0.0021677834211758216,-0.010754286875080328,-0.07374466222563142,0.02929905792253996,-0.0014555696841328058,0.01472271025725855,-0.04896070745688812,-0.06043748655955234,0.1817088360266936,-0.006402738260321179,0.0032546918841312522,-0.13181717774791651,-0.07365536883124874,-0.060320676034095445,-0.0625295500089004,-0.14771650426461697,-0.001729315834817123,0.2867177327153268,-0.24052864489426007,-0.4383453677277629,-0.029361788855879922,-0.06265083429594398,-0.13184179470293245,0.0008264143167905358,-0.07489748388706108,-0.017955569201774324,-0.1545141143654707,-0.0003794675482122756,-0.0886585680314429,0.04399784953152874,-0.6417420210299696,-0.1988465330742315,0.7931758859372167,-0.024944725156785807,-0.6518985876873558,0.040935796085832976,-0.5280931367870778,0.6114577829728791,-0.6011615737822318,-0.14325973234141998,-0.08524879295930177,-16.875844683917244,23.092278965824,-0.26736693118130933,-0.7260353442775719,-0.7963637917992259,0.008536782598101273,0.24503372777159282,-0.6732401693001386,-3.7328519772577593,-0.016539743452677048,-1.0936886467828373,-2.641300024942333,44.93112222828867,9.146536989735758,-35.043989967568095,2.8819488731307397,32.973188640399805,-2.5989232939144005,-1.4260051589047338,-7.692694004438062,0.09404807236926653,0.00533998270346305,-0.18034836441403876,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.17,0.13736249234624132,-0.04674539854532804,0.024050260726626527,-0.06403283429361024,0.13999380735340824,-0.004219279380626437,0.018750473552232555,0.11561291014564497,0.04499199938350254,-0.0025747759436062904,0.07509678098318338,-0.04529449738616265,0.032110326582559835,-0.12946352207599268,0.39700053965836446,0.056656941651004454,-0.2574352465200127,-0.059454187440587364,0.02630501685531248,-0.387684265219034,0.44727795967764894,0.059631149536931945,-0.021915292132112317,-0.07440312636623123,-0.04873257804381326,0.0014327256837006553,0.08210391984404561,-0.023406039421047135,-0.0021429909916721055,-0.01300121139169216,-0.07428332930168464,0.02466363449157584,-0.001466953710579174,0.012062953216315262,-0.047640771970942256,-0.07968974719045142,0.17574344003446665,0.01739253831779532,0.002506350129427678,-0.1513741353785372,-0.07242729494867374,-0.07616347013770777,-0.044185816519714025,-0.16575135147808392,-0.006027107805059722,0.2841602689265477,-0.20610036011839128,-0.33836083809060824,-0.027951195692367037,-0.07776552584465435,-0.13890567053146086,0.0011879201431344022,-0.07702135097717644,-0.0013096390459086393,-0.16958334254243468,8.276646654570285e-05,-0.09485835847715052,0.032805935037089284,-0.5252832473714903,-0.14541711037765026,0.687137195361629,-0.04240897391616727,-0.5966958492799677,0.031856919431533015,-0.4687121941116459,0.48317603438946755,-0.4805180548209158,-0.11555193772116468,-0.09554865570830984,-16.29951129338729,22.990705717898997,-0.289937567241206,-0.788668736215406,-0.7598229802807073,0.01054834540013607,0.2548558067029493,-0.5892899430893387,-3.7053131843764535,-0.014000528729452521,-1.0757210991127297,-2.6905997505014487,45.62618599290079,8.717681198609144,-34.623082974625945,3.4709573362157045,34.665344682377025,-2.695974339468131,-1.5217917887576264,-7.998914901661325,-0.025098250303410053,0.0018305239239802106,-0.18629533284217778,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2,0.13494490823114783,-0.048511900640923984,0.024068086421014417,-0.06163970567154906,0.13916661106729852,-0.004282499982247779,0.01829111799460233,0.11338323159145311,0.045579283409961625,-0.0026187100651037746,0.0753732970570434,-0.04669419520375753,0.029246879244211953,-0.12432209427429856,0.3981407392837238,0.05669396407836273,-0.2625134968457208,-0.0615983350615592,0.023598271776480766,-0.3885749812836749,0.4418729528839676,0.059346339558831104,-0.013476477854453365,-0.08058613716978297,-0.058883403186531506,0.0005941898129296442,0.07977095406870598,-0.02757320953699096,-0.0021073533873780734,-0.015311851921007452,-0.0743226184730619,0.0195761342153028,-0.001464470716582803,0.009217202462000747,-0.04665659391982958,-0.09544824461159614,0.17138092672313715,0.03800665417864419,0.0012340809119426599,-0.16927501085693622,-0.07147158736572774,-0.09022483596105715,-0.02969053548803,-0.1801668931227114,-0.009493665936694663,0.2812938092552984,-0.17780871397636044,-0.256270659041661,-0.026912954020069435,-0.09063132025602982,-0.14451235005290997,0.0014612005334266875,-0.0784881576495744,0.010541400633167441,-0.18280915837860512,0.00037181088919702177,-0.10015668616454576,0.021536262274139517,-0.42398360621297115,-0.10261802592145841,0.5901661202833566,-0.05787866386879159,-0.5445599816794129,0.02942950889038798,-0.40468455049348506,0.37960890751540965,-0.3678240251406635,-0.09373604765642085,-0.10533102201089406,-15.71228594614241,22.820849104449895,-0.3139345433545043,-0.8517357513139004,-0.7291035690938701,0.01240011411945932,0.2599109710238014,-0.5132349750824861,-3.6856786900543774,-0.011877856438432028,-1.0636063289341011,-2.7203035479975397,46.38510368286513,8.238989865006635,-34.19175801822871,4.19419824756109,36.5751988108665,-2.7606409892728947,-1.5787075776748785,-8.239498099585257,-0.12355580899762479,-0.0002920721131816391,-0.18986141631812384,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.23,0.1323672962734756,-0.05050904632965742,0.024061690456784243,-0.05932814523771831,0.13820935366614118,-0.004344405503389037,0.01776112309508749,0.1111630402978311,0.04600203919387996,-0.0026623095568009815,0.07555967211335533,-0.04807451038530569,0.026001846660272394,-0.11927302269593376,0.3998120884173381,0.0566788957082391,-0.2680818511549403,-0.06371599612452969,0.020527310602204914,-0.3891240493315519,0.4361369044676597,0.05897716713783949,-0.0051324614966042174,-0.08592039858907378,-0.06657152295778133,-0.00021319880767243875,0.07705201446102508,-0.03190858003857826,-0.002063517371375273,-0.017666496650494683,-0.07400637645406688,0.014091859463944645,-0.0014533163899068922,0.006212501877064375,-0.04601050605160539,-0.10816775279798527,0.1683023859454934,0.055711637787144885,-0.0005022790041210878,-0.1856118103073186,-0.0705887020990161,-0.10236537247586171,-0.018302268262567707,-0.1912016138769313,-0.012305747366387287,0.2781338785949716,-0.15218937865724813,-0.187496011663697,-0.02626652359193571,-0.10304302024694323,-0.15118757572869157,0.0016876370541076824,-0.08068707378645712,0.020190605459092126,-0.19674933187026866,0.0005688874863759574,-0.10597186199409592,0.012050162674853482,-0.3386025972362887,-0.07064837800049872,0.5019078989819263,-0.07020533570539556,-0.49461877557951084,0.030668491005201304,-0.3401755167212315,0.29496751262031573,-0.26895554261315624,-0.0804540026043199,-0.1192729328904889,-15.105968113741415,22.603828232874548,-0.3382066056773693,-0.9112890256100357,-0.7054819139221161,0.014126044596513607,0.25956378904223015,-0.44426225299166217,-3.671671167582048,-0.010048241779850167,-1.05610930748906,-2.7297047958230025,47.188529693682376,7.71481629967741,-33.747300410672636,5.034820261634529,38.6835270185857,-2.799525830418449,-1.6045059329267621,-8.430048005246913,-0.2074842063419468,-0.0013445987361186892,-0.1918687293056126,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.26,0.12965271387501187,-0.052674938428888186,0.024031654621321327,-0.0571093235221098,0.13711602744682802,-0.004404792151181598,0.01715850982916484,0.10896102054912227,0.04624772057911506,-0.0027053970497604497,0.07565067249387258,-0.04944398042044648,0.022452071738820176,-0.1142875346577694,0.4019351546600362,0.056600642535980614,-0.27409536236218146,-0.06580605554559549,0.017150191462879955,-0.38940764661807065,0.4301587960629999,0.05853558611450398,0.00310420922164349,-0.09048607994879122,-0.07219640330769224,-0.0010011945154305099,0.07396072385361678,-0.03644420731043901,-0.0020128882597520424,-0.020087108864088397,-0.07340065829029412,0.008189379507836585,-0.0014362497653156135,0.0030333460172414974,-0.04564900117135979,-0.11832583071507392,0.16618293460547845,0.07076887475660268,-0.002608439075282954,-0.20045037357470394,-0.06966864736886007,-0.11257063797749865,-0.009453242883958235,-0.199270280155326,-0.014719367444516884,0.2745556906082569,-0.1267448548561414,-0.12784894240460432,-0.02600875256413815,-0.11417016716912798,-0.15907382161399397,0.0018768383867322491,-0.08369042009711691,0.027207187850564196,-0.21100445610283636,0.000683903340588321,-0.11209074969087673,0.004270221486308401,-0.26648238929852397,-0.04710572070194985,0.42141327114723026,-0.07973646042910332,-0.4468511854302051,0.033310826589030285,-0.2792841401605699,0.2228563061770945,-0.18422531603206593,-0.0737228552506295,-0.1351999693080561,-14.472430334794478,22.35723194372166,-0.36001837656643393,-0.9599479415281341,-0.6850334102674772,0.01562964010742088,0.2561620917445699,-0.3870329275752304,-3.6556495681060217,-0.008651229326554518,-1.048853682333395,-2.7210145187300183,48.02978850460643,7.154358622843657,-33.286229325760175,5.974972688404613,40.97120738460047,-2.8211515921881705,-1.6117781863138239,-8.588635524289522,-0.28317004142261776,-0.0018124729097604376,-0.19305856844999064,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.29,0.12682406110717762,-0.054955894576283096,0.023978210908550686,-0.054993254956953515,0.13587953478806225,-0.0044634896444261,0.01648057518515478,0.10678348726947895,0.0463034979538576,-0.0027478690297133884,0.07564079119966804,-0.0508096072562496,0.018662462666999287,-0.10934444176823681,0.4044374928467668,0.056450626549335935,-0.28051103963630974,-0.06786613522273116,0.013521716597410482,-0.38949067322903,0.42401488487391126,0.05802765452144291,0.011219199967513947,-0.09428842559447546,-0.07603187157983037,-0.0017814570923546543,0.07053561883854294,-0.04121642195885883,-0.001956583108150075,-0.022597821467001906,-0.07258444265477719,0.0018592458247514952,-0.001415732665097964,-0.00032937647348480446,-0.045520894526770536,-0.12632030239402964,0.16476976298441995,0.08341127289101959,-0.005000532888156054,-0.2138559091376101,-0.06866932257118916,-0.12094916218231574,-0.0027675536986454,-0.20479703963628798,-0.01693105310203577,0.2704996915290152,-0.09985015705891742,-0.07453387804750378,-0.02599640558780436,-0.12288383699289085,-0.1675021595726438,0.0020215181936492077,-0.0871126664850781,0.030522310442503198,-0.22439687560397736,0.0006938067928078384,-0.1178525136420987,-0.002348134034065197,-0.20500502414201094,-0.029923344239307426,0.34766597959651335,-0.08710871004973342,-0.4012462454456909,0.03627099321303717,-0.22401124152169416,0.15896695425819374,-0.11217103125530414,-0.07087466319025282,-0.15034380659451152,-13.804255309195565,22.094141401685597,-0.37647777859553533,-0.9900980060260735,-0.6632486325190717,0.016782912191016897,0.2523799600185935,-0.3477161511080437,-3.62973695149717,-0.00791356692085679,-1.0373148910858931,-2.695217791254924,48.90257132280705,6.5624596384749365,-32.805505124310535,6.999690644439455,43.423179089104046,-2.831303034896234,-1.6088219722390407,-8.727106343705104,-0.35436520806794247,-0.0020056052765942112,-0.19385943667814035,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.32,0.12390554319799033,-0.05730393121392076,0.023901370430751023,-0.05298778184509083,0.1344922901856811,-0.0045203677712963184,0.015724239141308154,0.10463342406923389,0.04615731814055657,-0.0027897165835528005,0.07552484264318561,-0.05217734741268337,0.01468834907345059,-0.10442827988851959,0.4072527304151342,0.05622221272364649,-0.28728783853133916,-0.0698935710059751,0.009691631614571485,-0.38943062958115704,0.41777001975669287,0.05745593573151061,0.019198881287449343,-0.09728393030624298,-0.07826788792125548,-0.002561349259988785,0.06684910372875622,-0.046241486746038146,-0.0018959375623405987,-0.02521120146155425,-0.0716687733415021,-0.004872660443367825,-0.0013949184613137287,-0.0038649518827477652,-0.045591338547792494,-0.13247045311828998,0.16387206265724072,0.09384125227891499,-0.007613794189648056,-0.22589329650098083,-0.06758119277479804,-0.12766949942796657,0.002001454929100412,-0.2081621705739471,-0.019057292997743353,0.2659893773311799,-0.07014500458997164,-0.02548325787432759,-0.02614767254718231,-0.1282817572422097,-0.17576235009562957,0.0021162106663762392,-0.09054427057423808,0.02918895478493866,-0.23589339717741176,0.0005754707967112194,-0.1226700808135277,-0.008191029347415224,-0.15224709440180817,-0.017873297708149494,0.2796716149603071,-0.09280917247201614,-0.3575215002811092,0.039180107836216393,-0.1750460213513989,0.1005179571683339,-0.05133324413488083,-0.0699175296932637,-0.16307360364330314,-13.092922203833577,21.825422945410594,-0.3851531991529495,-0.9935811512730984,-0.6360330257859522,0.01746537408605459,0.2506301667711644,-0.3339466134382607,-3.5865963418972866,-0.008100859034330223,-1.0173023653840791,-2.650685183993805,49.79923391481913,5.938781651775918,-32.302581280575524,8.0976127449786,46.029205305918985,-2.8334586776590625,-1.600223304731664,-8.852304244386179,-0.4230123153416478,-0.0020916362824161226,-0.194499193091005,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.35,0.12092389478467207,-0.05967490278364532,0.023800997047658895,-0.05109776231474613,0.13294685946821388,-0.004575341308566798,0.014886413253944712,0.10250963092829526,0.04579883426979586,-0.0028310462136751724,0.075298491013971,-0.05355245949552982,0.010577213094940262,-0.0995282039767397,0.41031967243696593,0.055910270642732234,-0.2943864067766216,-0.07188574469216644,0.005704005212516229,-0.3892801197718325,0.41147895471975304,0.05682129116485437,0.027031796364105767,-0.09938828044394213,-0.07903238565748531,-0.003345779436404254,0.06300065101148992,-0.05151435724890703,-0.0018324512423493115,-0.02792752957878139,-0.07079310469795394,-0.011949462358690177,-0.0013776543374123922,-0.007545054307153597,-0.04583706942821495,-0.13703786595034423,0.16333586372599623,0.1022314007277242,-0.01039806936380854,-0.23661894150941412,-0.06640578953971155,-0.13292088006850855,0.005016993644150428,-0.2097021678979935,-0.021154818888541264,0.2610971692218808,-0.03620401503602366,0.021139191844966376,-0.02658160176383717,-0.12980725317801145,-0.18336451060576664,0.00216858844725637,-0.09370263401480905,0.022715523430210993,-0.2449395334696245,0.0003265065851375537,-0.12622373301721446,-0.013200898698528363,-0.10700220029640173,-0.010691640946561165,0.21644191292011783,-0.09704646913360193,-0.3149837330911396,0.04215386245910224,-0.13248044958462657,0.045837368498220954,-0.0009875906515013355,-0.06981231703394286,-0.17342891978069197,-12.327628146226022,21.561461453707622,-0.38432177369346365,-0.961117282819545,-0.5996085681014783,0.017583131238168754,0.25311109154013534,-0.3550709116062713,-3.5192397313419073,-0.00949586595438216,-0.9848678060374805,-2.58219821105245,50.71093052805313,5.277479043820223,-31.775533317325007,9.260890877053184,48.78427180350431,-2.829385907118844,-1.5882416790827885,-8.96704522099907,-0.4897032420821061,-0.0021544443200874086,-0.19507014574741427,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.38,0.11790966275782139,-0.062026849080709406,0.023676700222979314,-0.049324569312261646,0.1312364006912015,-0.004628363116234747,0.013964254995967942,0.10040628175844384,0.0452199048189125,-0.0028720819878709203,0.0749585380250409,-0.05493945238720495,0.006369775136163174,-0.09463775054181171,0.41358141218042577,0.055510986739597735,-0.30176846038168603,-0.0738399799021446,0.0015971464058348091,-0.3890883563308596,0.4051870008512269,0.05612381551286758,0.03470862541295957,-0.10047440089502284,-0.07839820990213632,-0.004143227489319369,0.05910643341614958,-0.05701529256708003,-0.0017673935889316204,-0.030738608599225663,-0.0701116389950476,-0.01929764836277891,-0.0013678591398582655,-0.011331766297670031,-0.0462330963891708,-0.1402479319592363,0.1630151144975994,0.10872465811532774,-0.013309463437816598,-0.24606845350214832,-0.06514117366593848,-0.13689529355604735,0.006392114699097057,-0.20973179561753855,-0.02324918839955955,0.25589430162846005,0.0032892615583328677,0.06698480164853038,-0.027691605677333087,-0.12757878053692906,-0.19022103692145365,0.002210248501102352,-0.09653907000322892,0.01179990933575148,-0.25182710066088454,-4.8951897288485036e-06,-0.12867254866218936,-0.01651125252658403,-0.06906186413325344,-0.0097967581903049,0.1569173611842416,-0.09962004222779797,-0.2722121041342689,0.04606414473071396,-0.09583173947061852,-0.004772222041965257,0.03859339366556824,-0.07060520001730453,-0.18391495752253384,-11.495907182211184,21.312738605462012,-0.37318080608222315,-0.8826243269473384,-0.5506780526228382,0.017100463747906983,0.2617038336235627,-0.4206500292469732,-3.421659620265675,-0.012320372780557741,-0.9366797299637389,-2.478778409781166,51.626444265668134,4.564003758504267,-31.223963909554616,10.485355379447176,51.690027453723644,-2.818214634497354,-1.5724218051435965,-9.066851452412026,-0.552461789185132,-0.002180273471006108,-0.19540413182582184,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
